StudentID,Age,Gender,Major,GPA,ActualYearOfStudy,PredictedYearOfStudy,IsCorrect,TopScore
507,20,Non-Binary,Computer Science,2.01,5,1,false,0.2278
508,20,Non-Binary,Data Science,2.58,3,1,false,0.2197
509,20,Male,Arts,4,5,4,false,0.2453
510,26,Male,Arts,2.51,2,4,false,0.2272
511,23,Non-Binary,Education,3.19,4,5,false,0.2271
512,19,Male,Law,2.7,5,1,false,0.2233
513,27,Male,Law,3.8,2,4,false,0.2516
514,22,Female,Data Science,3.62,1,4,false,0.2216
515,27,Female,Computer Science,2.72,3,5,false,0.2243
516,24,Male,Education,3.09,5,4,false,0.2286
517,28,Female,Education,3.25,5,5,true,0.2288
518,26,Non-Binary,Biology,2.01,3,5,false,0.2366
519,22,Female,Data Science,2.02,5,5,true,0.2265
520,18,Male,Psychology,3.6,4,4,true,0.2268
521,21,Male,Computer Science,2.53,1,1,true,0.2137
522,21,Female,Data Science,1.75,2,1,false,0.2299
523,26,Non-Binary,Education,3.51,4,5,false,0.2265
524,27,Female,Education,3.03,2,5,false,0.2309
525,19,Non-Binary,Law,3.24,4,1,false,0.2187
526,26,Female,Psychology,2.58,3,5,false,0.2253
527,22,Non-Binary,Business,2.91,4,5,false,0.2206
528,27,Male,Education,2.96,5,4,false,0.2316
529,18,Non-Binary,Engineering,2.5,4,1,false,0.2307
530,24,Male,Law,3.35,3,4,false,0.235
531,27,Male,Biology,3.86,2,4,false,0.2526
532,22,Female,Biology,1.85,5,5,true,0.2286
533,19,Non-Binary,Business,3.24,2,1,false,0.214
534,18,Female,Arts,3.37,5,1,false,0.225
535,27,Male,Computer Science,3.8,4,4,true,0.2514
536,18,Female,Education,2.25,5,5,true,0.227
537,25,Female,Data Science,2.68,1,5,false,0.2221
538,20,Female,Nursing,3.6,4,4,true,0.2163
539,21,Male,Engineering,3.03,4,4,true,0.2242
540,25,Non-Binary,Mathematics,2.59,4,5,false,0.2372
541,27,Female,Education,1.79,3,5,false,0.2487
542,18,Female,Engineering,2.86,4,1,false,0.2276
543,24,Male,Nursing,2.85,5,4,false,0.2247
544,21,Non-Binary,Arts,3.78,1,4,false,0.2248
545,28,Male,Computer Science,2.54,3,4,false,0.2259
546,20,Male,Business,3.83,5,4,false,0.2362
547,20,Non-Binary,Economics,2.07,5,1,false,0.2271
548,20,Female,Economics,3.36,2,4,false,0.211
549,27,Non-Binary,Biology,3.35,3,4,false,0.2237
550,22,Female,Nursing,2.82,5,5,true,0.2159
551,23,Female,Business,3.63,5,4,false,0.2234
552,21,Male,Psychology,1.96,1,1,true,0.2228
553,25,Male,Economics,2.27,2,5,false,0.2225
554,23,Non-Binary,Data Science,1.22,3,5,false,0.2418
555,18,Male,Computer Science,2.94,1,1,true,0.2187
556,28,Female,Biology,3.42,3,4,false,0.2285
557,18,Female,Business,2.62,5,1,false,0.2286
558,22,Non-Binary,Engineering,3.44,3,4,false,0.2178
559,20,Non-Binary,Business,4,4,4,true,0.2223
560,23,Female,Computer Science,3.92,2,4,false,0.2293
561,22,Female,Mathematics,3.01,5,5,true,0.2229
562,23,Female,Education,2.95,5,5,true,0.2264
563,27,Male,Data Science,2.67,2,4,false,0.2264
564,20,Non-Binary,Economics,3.37,4,4,true,0.2091
565,19,Non-Binary,Biology,3.93,4,4,true,0.218
566,26,Male,Mathematics,1.81,5,5,true,0.2402
567,27,Female,Law,2.9,3,5,false,0.221
568,21,Male,Computer Science,2.11,2,1,false,0.2198
569,27,Male,Engineering,3.07,5,4,false,0.2376
570,26,Male,Nursing,3.89,4,4,true,0.2509
571,22,Non-Binary,Arts,3.62,4,4,true,0.2233
572,20,Non-Binary,Economics,4,2,4,false,0.2219
573,28,Non-Binary,Education,3.54,3,5,false,0.2278
574,28,Female,Computer Science,3.98,5,4,false,0.2402
575,25,Non-Binary,Education,3.75,3,4,false,0.2263
576,24,Non-Binary,Engineering,3.33,1,4,false,0.2196
577,25,Male,Psychology,4,3,4,false,0.2513
578,27,Male,Law,3.78,4,4,true,0.2498
579,28,Female,Data Science,3.48,5,4,false,0.2295
580,27,Non-Binary,Psychology,3.17,2,5,false,0.2214
581,26,Non-Binary,Education,2.17,4,5,false,0.2453
582,18,Female,Education,3.98,2,4,false,0.2171
583,27,Male,Education,2.73,2,5,false,0.2293
584,21,Female,Data Science,3.24,1,4,false,0.2102
585,18,Non-Binary,Data Science,3.83,5,3,false,0.2216
586,19,Non-Binary,Economics,2.95,2,1,false,0.2182
587,19,Male,Business,3.41,3,4,false,0.2239
588,25,Non-Binary,Engineering,3.43,5,4,false,0.2235
589,19,Non-Binary,Law,3.3,3,1,false,0.218
590,27,Female,Arts,3.28,2,4,false,0.2283
591,19,Male,Mathematics,3.61,5,4,false,0.2267
592,25,Non-Binary,Psychology,2.61,4,5,false,0.2266
593,25,Male,Mathematics,2.23,2,5,false,0.2327
594,23,Male,Law,1.72,1,5,false,0.226
595,21,Non-Binary,Business,2.03,3,5,false,0.2298
596,27,Female,Computer Science,3.03,3,5,false,0.2191
597,23,Female,Psychology,2.53,4,5,false,0.221
598,21,Female,Computer Science,3.64,3,4,false,0.2181
599,21,Female,Biology,2.65,2,1,false,0.2165
600,18,Male,Business,3.03,3,1,false,0.2176
601,25,Non-Binary,Arts,3.36,3,4,false,0.224
602,23,Female,Law,2.97,1,5,false,0.2143
603,27,Male,Engineering,3.22,2,4,false,0.2401
604,24,Male,Biology,2.95,4,4,true,0.2253
605,24,Male,Nursing,3.16,5,4,false,0.23
606,27,Non-Binary,Data Science,3.39,2,4,false,0.2236
607,26,Female,Mathematics,3.02,3,5,false,0.228
608,27,Non-Binary,Engineering,3.26,4,4,true,0.2236
609,27,Male,Mathematics,2.22,3,5,false,0.2354
610,27,Non-Binary,Business,1.96,5,5,true,0.2405
611,25,Female,Computer Science,1.91,1,5,false,0.2321
612,18,Female,Computer Science,2.48,2,1,false,0.2306
613,27,Male,Nursing,3.3,5,4,false,0.239
614,19,Male,Law,3.39,4,4,true,0.2223
615,19,Female,Nursing,2.77,5,1,false,0.2231
616,19,Male,Business,2.87,4,1,false,0.2164
617,27,Non-Binary,Economics,3.27,4,4,true,0.2209
618,24,Non-Binary,Data Science,3.18,4,5,false,0.2167
619,27,Non-Binary,Engineering,3.19,2,4,false,0.2219
620,24,Non-Binary,Education,2.43,4,5,false,0.2382
621,22,Non-Binary,Biology,3.98,2,4,false,0.2251
622,20,Male,Psychology,3.18,3,4,false,0.221
623,20,Male,Psychology,2.93,2,4,false,0.2158
624,24,Non-Binary,Engineering,2.95,2,4,false,0.2109
625,18,Non-Binary,Psychology,2.29,3,1,false,0.232
626,25,Non-Binary,Biology,2.9,3,5,false,0.2219
627,20,Female,Education,4,4,4,true,0.2214
628,28,Non-Binary,Computer Science,3.65,2,4,false,0.2304
629,20,Female,Arts,3.33,1,1,true,0.2185
630,19,Male,Law,4,1,4,false,0.235
631,24,Female,Education,3.11,4,5,false,0.225
632,25,Male,Nursing,4,3,4,false,0.2499
633,27,Male,Computer Science,2.79,1,4,false,0.2275
634,20,Female,Business,3.35,5,1,false,0.2109
635,19,Male,Computer Science,4,2,4,false,0.2354
636,27,Male,Computer Science,2.46,3,5,false,0.2217
637,18,Non-Binary,Engineering,3.31,5,3,false,0.225
638,27,Non-Binary,Nursing,3.08,4,5,false,0.2221
639,25,Male,Mathematics,2.77,3,5,false,0.2247
640,28,Male,Engineering,4,1,4,false,0.2585
641,19,Female,Mathematics,2.36,3,5,false,0.2255
642,24,Non-Binary,Biology,3.3,1,4,false,0.215
643,21,Non-Binary,Engineering,3.08,1,1,true,0.2117
644,21,Male,Arts,3.19,4,4,true,0.2275
645,26,Non-Binary,Nursing,2.46,1,5,false,0.2296
646,18,Non-Binary,Data Science,2.86,4,1,false,0.2232
647,19,Male,Arts,2.3,3,1,false,0.2324
648,19,Female,Mathematics,2.5,2,5,false,0.2237
649,22,Female,Mathematics,4,2,4,false,0.2256
650,23,Non-Binary,Education,2.22,1,5,false,0.2391
651,27,Female,Arts,3.15,2,4,false,0.2243
652,27,Female,Psychology,2.92,1,5,false,0.2206
653,23,Female,Law,3.29,4,4,true,0.2139
654,20,Female,Psychology,3.11,1,1,true,0.2152
655,19,Non-Binary,Engineering,3.24,3,3,true,0.2187
656,19,Non-Binary,Arts,3,1,1,true,0.2253
657,27,Non-Binary,Economics,2.93,1,5,false,0.2239
658,22,Male,Engineering,2.88,5,4,false,0.2211
659,19,Non-Binary,Nursing,2.95,3,1,false,0.2186
660,26,Non-Binary,Economics,2.34,1,5,false,0.2309
661,27,Male,Computer Science,3.86,4,4,true,0.2501
662,22,Non-Binary,Business,3.02,3,5,false,0.2179
663,20,Female,Economics,4,4,4,true,0.222
664,27,Male,Data Science,3.48,4,4,true,0.2417
665,23,Male,Mathematics,2.12,1,5,false,0.2306
666,22,Female,Computer Science,3.66,2,4,false,0.2195
667,25,Non-Binary,Arts,2.08,4,1,false,0.2163
668,27,Male,Arts,3.19,2,4,false,0.2405
669,24,Female,Psychology,3.56,2,4,false,0.222
670,28,Female,Mathematics,2.69,1,5,false,0.2346
671,20,Non-Binary,Law,2.93,5,1,false,0.22
672,23,Male,Psychology,2.85,4,4,true,0.2201
673,27,Female,Education,3.98,1,4,false,0.2348
674,28,Non-Binary,Mathematics,3.23,3,5,false,0.2305
675,24,Male,Nursing,3.36,3,4,false,0.2329
676,20,Female,Education,3.02,4,5,false,0.2196
677,18,Female,Business,2.12,4,1,false,0.236
678,22,Female,Engineering,3.04,2,1,false,0.2104
679,26,Non-Binary,Nursing,2.68,2,5,false,0.2262
680,18,Male,Engineering,2.08,3,1,false,0.234
681,18,Female,Arts,4,1,3,false,0.2235
682,28,Male,Mathematics,1.96,1,5,false,0.2397
683,25,Female,Economics,3.01,3,5,false,0.2162
684,26,Female,Mathematics,3.93,2,4,false,0.2317
685,23,Non-Binary,Engineering,1.8,4,5,false,0.2235
686,26,Female,Law,3.77,3,4,false,0.2295
687,25,Female,Law,2.45,2,5,false,0.2236
688,26,Non-Binary,Economics,3.26,3,5,false,0.2176
689,27,Male,Computer Science,2.95,1,4,false,0.2298
690,18,Female,Data Science,2.98,3,1,false,0.2236
691,21,Non-Binary,Data Science,4,4,4,true,0.2219
692,18,Male,Engineering,2.45,1,1,true,0.2287
693,22,Male,Education,3.2,1,4,false,0.2232
694,19,Non-Binary,Mathematics,2.71,3,5,false,0.2239
695,26,Male,Biology,2.95,2,4,false,0.2276
696,21,Female,Nursing,2.63,3,1,false,0.2179
697,21,Female,Biology,2.13,5,1,false,0.2242
698,22,Non-Binary,Computer Science,3.22,1,5,false,0.2125
699,20,Non-Binary,Economics,3.65,4,4,true,0.2122
700,20,Male,Mathematics,2.74,3,5,false,0.217
701,23,Male,Engineering,2.46,1,4,false,0.2139
702,21,Female,Psychology,3.7,5,4,false,0.2176
703,25,Male,Data Science,3.6,3,4,false,0.2395
704,27,Non-Binary,Psychology,2.96,4,5,false,0.2234
705,19,Female,Mathematics,2.92,3,5,false,0.2178
706,23,Female,Economics,4,2,4,false,0.228
707,27,Non-Binary,Psychology,2.56,1,5,false,0.2291
708,20,Non-Binary,Biology,2.03,4,1,false,0.2273
709,20,Male,Economics,2.2,1,1,true,0.2226
710,24,Male,Law,3.62,5,4,false,0.2372
711,20,Male,Education,2.56,2,5,false,0.2204
712,18,Male,Data Science,2,3,1,false,0.2325
713,26,Male,Computer Science,2.87,4,4,true,0.2257
714,25,Male,Arts,3.6,4,4,true,0.2443
715,25,Male,Business,3.7,5,4,false,0.2414
716,18,Male,Business,2.55,2,1,false,0.2248
717,23,Female,Engineering,3.23,1,4,false,0.2143
718,26,Female,Computer Science,3.28,1,4,false,0.2189
719,18,Non-Binary,Computer Science,2.82,5,1,false,0.2239
720,18,Female,Biology,3.09,3,1,false,0.2214
721,25,Non-Binary,Biology,1.91,5,5,true,0.2346
722,19,Male,Law,2.7,1,1,true,0.2238
723,26,Non-Binary,Biology,3.05,4,5,false,0.2202
724,27,Female,Business,3.62,3,4,false,0.2277
725,23,Female,Data Science,3.88,5,4,false,0.2251
726,22,Male,Economics,3.45,1,4,false,0.2291
727,18,Female,Mathematics,3.15,4,3,false,0.2178
728,18,Female,Business,3.21,1,1,true,0.2204
729,19,Non-Binary,Nursing,3.76,3,3,true,0.2162
730,23,Female,Engineering,3.24,2,4,false,0.2143
731,26,Male,Biology,3.12,3,4,false,0.2305
732,18,Non-Binary,Economics,2.74,4,1,false,0.2251
733,26,Non-Binary,Business,2.62,3,5,false,0.2287
734,21,Female,Computer Science,2.44,4,1,false,0.2205
735,28,Female,Engineering,2.54,1,2,false,0.221
736,24,Non-Binary,Nursing,2.33,1,5,false,0.2275
737,21,Non-Binary,Education,2.83,3,5,false,0.2267
738,27,Female,Biology,3.35,3,4,false,0.2216
739,27,Female,Mathematics,3.75,3,4,false,0.2286
740,28,Non-Binary,Law,2.46,1,5,false,0.2308
741,23,Female,Business,3.13,2,5,false,0.2137
742,21,Female,Business,2.6,2,1,false,0.2183
743,22,Non-Binary,Economics,2.51,1,5,false,0.2216
744,21,Male,Nursing,3.28,2,4,false,0.2231
745,23,Male,Business,3.56,1,4,false,0.2335
746,21,Female,Education,2.82,1,5,false,0.2233
747,25,Female,Arts,2.57,4,1,false,0.2108
748,23,Non-Binary,Economics,2.55,3,5,false,0.2227
749,28,Non-Binary,Education,2.63,2,5,false,0.2399
750,20,Non-Binary,Engineering,2.71,5,1,false,0.221
751,21,Male,Psychology,3.13,2,4,false,0.2199
752,24,Female,Law,3.48,5,4,false,0.218
753,26,Female,Economics,3.31,3,4,false,0.2188
754,24,Non-Binary,Biology,3.31,1,5,false,0.2136
755,25,Non-Binary,Law,2.6,4,5,false,0.2246
756,24,Non-Binary,Computer Science,2.3,5,5,true,0.2275
757,21,Female,Biology,3.69,1,4,false,0.216
758,22,Non-Binary,Mathematics,3.52,5,5,true,0.2177
759,27,Female,Law,3.21,2,4,false,0.2182
760,18,Non-Binary,Arts,3.29,5,3,false,0.23
761,25,Female,Engineering,2.79,1,5,false,0.209
762,26,Female,Economics,3.79,5,4,false,0.2286
763,23,Male,Business,2.38,5,5,true,0.2187
764,27,Non-Binary,Business,2.83,4,5,false,0.2267
765,27,Male,Mathematics,3.08,4,4,true,0.2296
766,22,Female,Psychology,3.37,1,4,false,0.2119
767,25,Female,Biology,2.7,2,5,false,0.2197
768,26,Female,Nursing,3.12,2,5,false,0.2154
769,22,Male,Education,3.03,5,4,false,0.2182
770,25,Male,Business,3.6,2,4,false,0.2381
771,25,Male,Engineering,3.17,1,4,false,0.2316
772,22,Male,Nursing,3.05,2,4,false,0.22
773,26,Male,Biology,3.19,5,4,false,0.2311
774,20,Female,Biology,2.55,1,1,true,0.2221
775,25,Non-Binary,Data Science,3.14,4,5,false,0.2173
776,18,Female,Data Science,3.14,2,1,false,0.2214
777,21,Male,Data Science,2.34,4,1,false,0.217
778,27,Male,Arts,3.66,4,4,true,0.2485
779,19,Female,Data Science,3.66,4,3,false,0.2129
780,23,Non-Binary,Psychology,3.22,4,5,false,0.2136
781,21,Male,Biology,2.53,3,1,false,0.2136
782,22,Female,Biology,2.19,2,5,false,0.2219
783,18,Female,Economics,3.47,4,3,false,0.2196
784,21,Female,Arts,4,2,4,false,0.2265
785,21,Female,Biology,3.09,4,1,false,0.2105
786,20,Non-Binary,Mathematics,3.67,2,5,false,0.2122
787,21,Male,Economics,3.04,5,4,false,0.2171
788,28,Male,Biology,3.32,2,4,false,0.2374
789,22,Non-Binary,Education,3,5,5,true,0.2256
790,28,Non-Binary,Business,2.97,5,5,true,0.2256
791,25,Male,Computer Science,3.59,4,4,true,0.2374
792,22,Non-Binary,Psychology,3.51,4,4,true,0.2124
793,24,Female,Psychology,1.49,3,5,false,0.2346
794,24,Female,Engineering,3.25,4,4,true,0.2154
795,27,Female,Data Science,3.43,3,4,false,0.2223
796,22,Male,Computer Science,2.29,5,5,true,0.2157
797,18,Male,Biology,2.27,2,1,false,0.2283
798,23,Non-Binary,Engineering,2.84,1,5,false,0.2088
799,26,Female,Nursing,2.38,3,5,false,0.2255
800,21,Non-Binary,Psychology,2.17,5,5,true,0.224
801,18,Non-Binary,Arts,3.42,2,3,false,0.2305
802,23,Non-Binary,Nursing,1.78,4,5,false,0.2325
803,25,Female,Business,2.5,5,5,true,0.2246
804,24,Male,Mathematics,4,3,4,false,0.2425
805,22,Female,Business,2.99,5,5,true,0.2136
806,28,Male,Biology,3.4,4,4,true,0.2387
807,21,Non-Binary,Mathematics,2.69,5,5,true,0.2268
808,25,Non-Binary,Law,3.42,1,4,false,0.216
809,27,Male,Biology,2.84,1,4,false,0.225
810,27,Non-Binary,Arts,2.71,1,2,false,0.2149
811,27,Male,Business,3.75,4,4,true,0.2445
812,22,Non-Binary,Psychology,4,5,4,false,0.2222
813,23,Non-Binary,Economics,3.09,4,5,false,0.2148
814,21,Male,Arts,2.65,2,1,false,0.2201
815,26,Non-Binary,Psychology,2.89,2,5,false,0.2221
816,27,Male,Nursing,3.62,4,4,true,0.2418
817,18,Female,Data Science,2.86,1,1,true,0.2256
818,24,Non-Binary,Engineering,3.19,5,4,false,0.212
819,20,Non-Binary,Biology,3.27,5,3,false,0.2116
820,25,Male,Education,3.8,3,4,false,0.2399
821,19,Non-Binary,Mathematics,2.9,2,5,false,0.2203
822,24,Male,Economics,3.13,1,4,false,0.2249
823,22,Male,Education,2.5,3,5,false,0.2235
824,23,Male,Engineering,3.29,5,4,false,0.2287
825,28,Male,Mathematics,3.27,4,4,true,0.2342
826,22,Male,Business,3.18,5,4,false,0.2216
827,20,Non-Binary,Nursing,3.21,1,1,true,0.2116
828,26,Female,Arts,2.17,5,1,false,0.2129
829,27,Female,Arts,2.91,5,2,false,0.2224
830,20,Female,Education,3.98,4,4,true,0.2171
831,20,Male,Economics,3.65,5,4,false,0.2265
832,19,Female,Arts,3.3,4,1,false,0.2231
833,18,Male,Computer Science,3.24,4,3,false,0.2179
834,26,Female,Nursing,4,4,4,true,0.2318
835,21,Non-Binary,Economics,2.91,3,5,false,0.2138
836,24,Non-Binary,Engineering,4,3,4,false,0.2284
837,18,Male,Arts,4,4,4,true,0.2331
838,25,Non-Binary,Mathematics,3.22,2,5,false,0.2255
839,24,Male,Arts,4,3,4,false,0.2482
840,25,Male,Biology,3.09,5,4,false,0.2257
841,28,Non-Binary,Nursing,3.68,3,4,false,0.227
842,22,Female,Psychology,2.93,5,5,true,0.212
843,20,Non-Binary,Business,3.28,3,1,false,0.2105
844,19,Male,Psychology,2.57,2,1,false,0.222
845,28,Male,Psychology,3.55,2,4,false,0.2418
846,18,Male,Nursing,3.41,5,3,false,0.2172
847,28,Male,Mathematics,3.51,5,4,false,0.2389
848,20,Non-Binary,Mathematics,2.38,3,5,false,0.2286
849,21,Non-Binary,Arts,2.71,3,1,false,0.2227
850,18,Female,Engineering,2.96,5,1,false,0.2268
851,27,Non-Binary,Arts,3.35,4,4,true,0.2228
852,18,Female,Business,1.9,5,1,false,0.2394
853,19,Male,Biology,3.02,1,1,true,0.214
854,27,Male,Engineering,3.42,5,4,false,0.2393
855,18,Non-Binary,Business,2.49,4,1,false,0.229
856,26,Female,Arts,2.21,2,1,false,0.2123
857,18,Non-Binary,Biology,2.39,2,1,false,0.2296
858,18,Female,Computer Science,2.94,1,1,true,0.2245
859,21,Female,Computer Science,4,5,4,false,0.2205
860,21,Male,Arts,3.38,4,4,true,0.2272
861,25,Non-Binary,Nursing,1.61,5,5,true,0.2376
862,27,Female,Business,4,3,4,false,0.2329
863,22,Male,Economics,3.15,4,4,true,0.2202
864,20,Female,Data Science,3.6,5,4,false,0.2099
865,28,Female,Computer Science,3.77,3,2,false,0.2328
866,24,Male,Psychology,2.44,5,5,true,0.2164
867,22,Male,Economics,3.52,4,4,true,0.2278
868,18,Male,Law,3.36,2,1,false,0.2181
869,27,Female,Arts,2.25,5,2,false,0.2162
870,26,Male,Engineering,3.28,4,4,true,0.234
871,21,Male,Economics,3.02,1,4,false,0.2151
872,27,Non-Binary,Law,3.62,3,4,false,0.2229
873,20,Male,Business,3.74,4,4,true,0.2277
874,19,Female,Data Science,3.49,4,3,false,0.2143
875,26,Female,Mathematics,2.94,5,5,true,0.2267
876,22,Male,Law,3.63,1,4,false,0.2296
877,19,Non-Binary,Economics,3.76,4,3,false,0.219
878,23,Female,Mathematics,1.64,4,5,false,0.24
879,20,Non-Binary,Law,3.13,2,1,false,0.2175
880,21,Female,Computer Science,3.64,5,4,false,0.2127
881,23,Non-Binary,Law,3.11,5,5,true,0.2135
882,23,Male,Nursing,3.1,1,4,false,0.2212
883,20,Female,Arts,3.02,1,1,true,0.2237
884,18,Female,Mathematics,3.26,2,3,false,0.2199
885,27,Non-Binary,Mathematics,2.72,5,5,true,0.2349
886,18,Female,Data Science,3.01,5,1,false,0.2235
887,28,Non-Binary,Law,2.92,2,5,false,0.2228
888,21,Non-Binary,Law,3.97,1,4,false,0.217
889,21,Non-Binary,Economics,2.55,1,5,false,0.218
890,24,Female,Mathematics,3.01,1,5,false,0.223
891,24,Non-Binary,Mathematics,3.53,5,5,true,0.2193
892,18,Female,Business,2.61,1,1,true,0.2295
893,18,Female,Business,3.25,3,1,false,0.2202
894,19,Non-Binary,Computer Science,3.5,4,3,false,0.2194
895,22,Non-Binary,Psychology,3.26,2,5,false,0.2105
896,19,Female,Mathematics,2.56,1,5,false,0.2207
897,25,Male,Law,2.99,4,4,true,0.2223
898,27,Male,Computer Science,3.28,1,4,false,0.2326
899,19,Non-Binary,Mathematics,3.83,4,3,false,0.2181
900,18,Female,Biology,1.99,1,1,true,0.2375
901,28,Non-Binary,Education,4,3,4,false,0.2307
902,27,Male,Law,3.46,5,4,false,0.2361
903,19,Male,Computer Science,3.31,1,4,false,0.2156
904,18,Non-Binary,Biology,3.24,2,3,false,0.2259
905,22,Non-Binary,Nursing,2.58,2,5,false,0.2194
906,21,Female,Mathematics,2.24,2,5,false,0.2284
907,18,Male,Law,2.35,1,1,true,0.2329
908,23,Female,Data Science,2.72,4,5,false,0.2154
909,21,Male,Data Science,4,4,4,true,0.2349
910,18,Female,Arts,3.07,5,1,false,0.2304
911,28,Non-Binary,Mathematics,2.56,1,5,false,0.2383
912,22,Non-Binary,Law,2.82,2,5,false,0.2155
913,24,Female,Nursing,3.61,4,4,true,0.2181
914,24,Male,Law,2.59,2,5,false,0.2132
915,21,Non-Binary,Computer Science,2.11,1,1,true,0.2237
916,24,Non-Binary,Nursing,2.4,5,5,true,0.2249
917,19,Female,Nursing,3.6,5,3,false,0.214
918,25,Male,Nursing,3.34,3,4,false,0.2297
919,25,Female,Psychology,3.01,4,5,false,0.2145
920,28,Male,Education,3.37,4,4,true,0.2343
921,27,Male,Economics,3.19,2,4,false,0.2303
922,28,Female,Nursing,3.62,1,2,false,0.2324
923,23,Male,Psychology,3.24,3,4,false,0.2234
924,21,Female,Data Science,3.63,1,4,false,0.2116
925,24,Non-Binary,Law,3.4,2,4,false,0.2113
926,21,Male,Business,3.21,2,4,false,0.218
927,23,Female,Mathematics,2.5,5,5,true,0.2281
928,24,Non-Binary,Nursing,2.4,1,5,false,0.2248
929,28,Non-Binary,Business,2.05,4,5,false,0.2376
930,22,Male,Biology,3.16,3,4,false,0.219
931,28,Non-Binary,Engineering,3.16,2,2,true,0.2251
932,18,Female,Engineering,3.43,3,3,true,0.2242
933,22,Female,Computer Science,3.96,3,4,false,0.2205
934,28,Non-Binary,Biology,3.6,2,2,true,0.228
935,19,Non-Binary,Computer Science,1.22,5,1,false,0.2431
936,23,Non-Binary,Arts,2.99,2,1,false,0.2111
937,18,Male,Biology,2.36,2,1,false,0.2273
938,26,Male,Education,2.25,5,5,true,0.2319
939,23,Female,Education,2.84,1,5,false,0.2245
940,27,Non-Binary,Computer Science,2.8,1,5,false,0.2232
941,28,Non-Binary,Psychology,1.85,4,5,false,0.2383
942,22,Male,Nursing,2.36,2,5,false,0.2137
943,20,Female,Law,2.46,1,1,true,0.2293
944,28,Female,Computer Science,2.96,1,2,false,0.2257
945,19,Male,Economics,3.86,3,4,false,0.2262
946,21,Male,Biology,3.46,5,4,false,0.2226
947,24,Female,Arts,3.32,2,4,false,0.2158
948,23,Non-Binary,Psychology,3.26,2,5,false,0.2116
949,27,Female,Education,2.54,3,5,false,0.2342
950,22,Non-Binary,Engineering,2.92,1,1,true,0.211
951,28,Non-Binary,Engineering,3.53,3,2,false,0.2291
952,21,Non-Binary,Mathematics,2.84,1,5,false,0.2235
953,18,Female,Engineering,3.17,1,3,false,0.2245
954,22,Non-Binary,Mathematics,3.94,2,4,false,0.2166
955,23,Non-Binary,Mathematics,3.09,5,5,true,0.2234
956,18,Non-Binary,Education,2.96,4,3,false,0.2255
957,20,Male,Nursing,2.78,5,1,false,0.2149
958,25,Female,Business,3.09,1,5,false,0.215
959,21,Non-Binary,Engineering,2.58,1,1,true,0.2197
960,21,Male,Engineering,3.35,5,4,false,0.2226
961,26,Male,Business,2.37,2,5,false,0.2213
962,21,Non-Binary,Arts,2.17,1,1,true,0.231
963,20,Male,Business,3.31,4,4,true,0.217
964,21,Male,Mathematics,3.44,4,4,true,0.2207
965,28,Non-Binary,Education,4,3,2,false,0.2297
966,19,Female,Economics,1.98,2,1,false,0.2349
967,28,Female,Education,3.18,5,2,false,0.2268
968,22,Non-Binary,Law,4,1,4,false,0.2184
969,25,Non-Binary,Biology,3.16,3,5,false,0.2152
970,28,Female,Economics,3.92,2,2,true,0.236
971,19,Male,Business,3.83,4,4,true,0.2252
972,27,Male,Economics,2.44,2,5,false,0.2191
973,26,Male,Mathematics,2.99,2,4,false,0.2217
974,22,Non-Binary,Arts,2.73,5,1,false,0.2189
975,19,Female,Law,3.63,4,1,false,0.2159
976,19,Non-Binary,Arts,3.15,3,3,true,0.2263
977,23,Male,Arts,3.45,5,4,false,0.2311
978,23,Female,Business,3.46,4,4,true,0.2115
979,20,Non-Binary,Mathematics,3.57,5,3,false,0.2127
980,28,Non-Binary,Economics,2.51,1,5,false,0.2282
981,19,Male,Computer Science,1.58,2,1,false,0.2356
982,22,Female,Psychology,3.48,4,4,true,0.21
983,18,Non-Binary,Law,3.69,5,3,false,0.2266
984,25,Male,Education,2.22,2,5,false,0.2305
985,28,Female,Mathematics,2.43,2,5,false,0.2355
986,23,Non-Binary,Engineering,2.28,1,1,true,0.2166
987,22,Male,Engineering,3.78,3,4,false,0.2335
988,27,Male,Engineering,3.25,5,4,false,0.2329
989,28,Male,Business,3.42,3,4,false,0.2356
990,19,Non-Binary,Psychology,2.54,2,1,false,0.2258
991,28,Male,Mathematics,3.07,5,4,false,0.2267
992,26,Female,Biology,2.64,3,5,false,0.2198
993,28,Non-Binary,Business,2.89,4,5,false,0.225
994,23,Female,Biology,3.44,3,4,false,0.2107
995,19,Male,Business,3.67,1,4,false,0.2214
996,19,Non-Binary,Education,2.23,4,5,false,0.2283
997,21,Female,Arts,2.44,4,1,false,0.229
998,18,Non-Binary,Data Science,3.68,5,3,false,0.2274
999,25,Non-Binary,Nursing,3.13,3,5,false,0.2156
1000,25,Female,Education,1.92,2,5,false,0.2396
1001,21,Female,Computer Science,2.67,4,1,false,0.2178
1002,22,Female,Computer Science,3.32,2,4,false,0.2061
1003,20,Male,Education,3.28,1,4,false,0.2143
1004,20,Male,Data Science,3.2,5,4,false,0.2139
1005,27,Male,Arts,3.15,1,4,false,0.2327
1006,27,Non-Binary,Computer Science,2.6,3,5,false,0.2254
1007,24,Non-Binary,Business,2.36,4,5,false,0.2269
1008,23,Non-Binary,Nursing,4,1,4,false,0.2204
1009,18,Male,Biology,3.52,5,3,false,0.22
1010,28,Female,Education,3.29,4,2,false,0.2286
1011,25,Male,Psychology,2.63,4,5,false,0.2139
